movie_id,title,year,text
3482453,Caprice,2010,"Clark and Kevin are a pair of average guys, each with a wife, a house, and a good job. Clark has a young son, Kevin has a big car. None of these things makes them happy. They do share a mutual favorite pastime, but it takes a lot of work and care, and they can't do it too often or they might get caught. It all begins with finding a nice girl. Tonight they found Caprice."
3483781,Cardboard Castles,2011,"A frazzled and strung-out prostitute abandons her two daughters to fend for themselves. In the basement of an dilapidated house, they find a game that plays off of their vivid imaginations. Giving away more would take away from the surprises to be enjoyed here."
3484377,Carl Panzram: The Spirit of Hatred and Vengeance,2011,"""Carl Panzram: The Spirit of Hatred and Revenge"" examines the life of serial killer and rapist Carl Panzram who lived from 1891 to 1930. It examines how his life hardened him into a psychotic murderer. It also examines how a prison guard Henry Lesser forged a friendship with him and encouraged him to write an autobiography."
3485894,Carrier,2011,"Shortly after Thomas delivers a mysterious package, he begins to fall ill. But this is not any ordinary illness. He soon descends into the depths of a sickness that turns him into an insatiable killer. Worse is that the strange virus that has turned him into a monster is contagious, and has begun to spread."
3485906,Carriers,2009,"In a world devastated by an outbreak, Brian, his girlfriend Bobby, his brother Danny and their friend, Kate, are heading to a beach where the brothers spent their childhood vacations expecting it to be a sanctuary. When their car breaks down on the road in the desert, they negotiate with a man called Frank, who is also stranded but without gas. He is trying to get his daughter Jodie to the hospital (she is infected with a disease of some kind), they all decide to travel together. During the journey, massive moral dilemmas arise, as events head into a downward spiral."
3486897,Case 39,2009,"""Case 39"" centers on an idealistic social worker who saves an abused 10-year-old girl from her parents only to discover that the girl is not as innocent as she thinks."
3487393,Cassadaga,2011,"Devastated by the death of her younger sister, Lily Morel seeks solace at the spiritualist community of Cassadaga. But instead of finding closure, she contacts something else - the vengeful ghost of a murdered young woman. With her life crumbling all-around her, Lily races to unravel the mysterious circumstances surrounding the woman's death - a task that will bring her face-to-face with a sadistic serial killer known only as ""Geppetto""."
3487401,Cassandra,2011,"William Torres (Reategui) desperately wants a relationship but has little success. Until his new neighbors arrive, he falls immediately in love with Sheriff Sander's (Henderson) daughter, Cassandra (Shamloo). Her extreme beauty not only defines her, but keeps her trapped and abused. William becomes entangled with her life along with his mother (Turner) and best friend, Peter (Puryear). Their world along with Cassandra's turns into an awakening nightmare. ""Cassandra"" cleverly brings romantic comedy, horror thriller and unifies them to create a thought provoking tale that will keep you on the edge of your seat."
3488160,Casuality,2011,"Tracy, usually as straight as they come, has a one night stand she regrets. Soon thereafter she starts to get eerie phone calls that seem to have a weird physical impact. She becomes paranoid and is sure her one night stand is trying to kill her. Can she just be experiencing an extreme case of 'sex buyer's remorse' or is something really going on?"
3491040,Celebrity Paranormal Lockdown Presents Broughton School,2011,"Miguel Nunez aka Juwanna Mann and Lia Savini the daughter of of horror legend Tom Savini ghost hunt for the first time as they are locked overnight in the haunted Broughton School. They join the Celebrity Lockdown crew which includes Actor/Director Anthony Colliano, Actor/Producer Matthew Bonacci and John Spina. Watch as the team investigates overnight with various ghost hunting equipment."
